ပါ	0.027297150295506504
က	0.023585183766188164
တယ်	0.0223345808508245
ကို	0.02168120874041649
မ	0.01756941148015244
သည်	0.01508993776766474
နေ	0.015081486388349332
တာ	0.014997978711780397
တွေ	0.013776553177386604
ရ	0.013459224006424658
မှာ	0.013110906444639542
တဲ့	0.010142057625126192
များ	0.009674012189706099
တော့	0.009528125284856758
ဖြစ်	0.009164917197611156
ပြီး	0.008493233765353088
နဲ့	0.008467879627406857
ရှိ	0.007935442730536021
လို့	0.0077869399225652435
တို့	0.0071758247087342795
လည်း	0.006934960398245091
တစ်	0.006765932811936889
ဘူး	0.006731523624724148
ခဲ့	0.006660089347177229
ပဲ	0.006623869150111186
သူ	0.006502732713256974
ဆို	0.006283198074373345
လိုက်	0.006108335011871169
မှ	0.005748145274381072
လာ	0.005655582548545628
ပေး	0.005652161752156057
ကြ	0.005474481563215412
၏	0.005321350618952862
နိုင်	0.005130389691088
သွား	0.005127975011283597
ပြော	0.0048681957089932535
ရင်	0.004800785897787006
လား	0.004765974263940198
မယ်	0.004520481817159238
သော	0.004369564329384058
ထား	0.004284849312912922
နှင့်	0.003634495552260412
လေး	0.003617592793629592
တွင်	0.00359948269509657
မှု	0.0035809701499294813
ပြီ	0.003574531003784407
ရဲ့	0.003554207448764016
လေ	0.003523017834623812
ရေး	0.003485590297655567
လုပ်	0.0033604293944606844
လဲ	0.0033219957409072716
ချင်	0.0032549883763350915
ချစ်	0.0031855663319585083
ဒီ	0.0031195650839714963
သိ	0.0030038616766771913
ဘာ	0.00299983721033652
ပါစေ	0.0029424885649819515
ဟုတ်	0.0029332322923984067
ကောင်း	0.0029292078260577353
လို	0.002924780913082997
ဟာ	0.002890170502553222
နော်	0.0028461025961228695
နှစ်	0.0028032420295947182
ဖို့	0.002787345387549066
အရမ်း	0.0027448872676549816
အားပေး	0.002638037686310154
မြန်မာ	0.002575054788078645
အတွက်	0.00256801197198247
ခြင်း	0.0024331923495699757
ပြန်	0.0024267532034249013
ထဲ	0.0024209177272309277
ခု	0.002410454114745182
ကျွန်တော်	0.002408441881574846
ကြီး	0.002379063277287944
၍	0.0023128608059838985
ပေါ့	0.002118479081729466
ယောက်	0.0020522766104254203
အောင်	0.0020124343936527727
လူ	0.0019890924888768782
ကြည့်	0.001970579943709789
သို့	0.0019436160192272903
နိုင်ငံ	0.0018979383262606691
သူ့	0.0017876679485262707
ဦး	0.0017574844509712344
သေး	0.00174541105194922
မည်	0.0016488238597731047
မင်း	0.0016262868482653443
ရောက်	0.0016136097792922293
သာ	0.0016119999927559606
စရာ	0.0015979143605636104
စေ	0.0015850360682734617
ဘယ်	0.001582017718517958
ရာ	0.0015520354442799555
ရေ	0.0015403644918920083
ဟု	0.0015333216757958332
ကလေး	0.00150273573160673
ကြောင်း	0.001491869672486917
လှ	0.001479595050147869
မိ	0.0014562531453719745
မင်္ဂလာ	0.001442771183130725
ရယ်	0.0014383442701559864
တတ်	0.0013974959367981708
ရန်	0.0013854225377761564
ချက်	0.0013630867495854296
ကြိုက်	0.001355842710172221
ဗျာ	0.0013357203784688635
တောင်	0.0013337081452985278
တွေ့	0.0013262628825682857
လောက်	0.001309158900620432
စွာ	0.001308152784035264
ပေါ်	0.0012997014047198539
ဒါ	0.0012743472667736235
သာဓု	0.00127414604345659
ပြ	0.0012628775377027098
ကျ	0.0012147851649316856
ပေ	0.0012139802716635514
သည့်	0.0012129741550783834
၌	0.0011785649678656424
ငါ	0.0011755466181101388
အခု	0.001174942948159038
ကိုစိုင်း	0.001167900132062863
မျိုး	0.00116548545225846
နေ့	0.0011642781123562586
ခံ	0.0011477778003595057
တိုင်း	0.0011250395655347117
ကိုယ်	0.001109344146806093
အား	0.0010958621845648434
နောက်	0.001090429155004937
အသင်း	0.001080569212470292
နေရာ	0.001078556979299956
သုံး	0.001069703153350479
သား	0.0010680933668142103
ယူ	0.0010670872502290425
ဘယ်လို	0.0010664835802779418
ကား	0.0010443490154042486
ရက်	0.0010437453454531479
ထက်	0.0010354951894547713
ကာ	0.0010330805096503684
ပင်	0.0010320743930652006
ခေါ်	0.0010085312649722724
အားလုံး	0.001003098235412366
ပို	0.0009998786623398287
လုံး	0.0009954517493650902
အချိန်	0.0009821710104408743
လျက်	0.0009809636705386728
ဝင်	0.0009632560186397184
ဝယ်	0.000959633998933114
လျှင်	0.0009578229890798119
သည့်	0.0009493716097644017
စကား	0.0009461520366918645
လ	0.000943133686936361
ငွေ	0.000942127570351193
စား	0.0009354872008890851
ကြောင့်	0.0009278407148418093
ဘက်	0.0009226089085989363
ထို	0.0009179807723071642
ဖြင့်	0.0009149624225516606
ထွက်	0.0009117428494791234
ကွာ	0.000903895140114814
စိတ်	0.0008841752550455237
အတွင်း	0.0008783397788515501
အိမ်	0.0008763275456812144
၂	0.0008608333502696291
မြို့	0.0008535893108564205
ထင်	0.0008304486293975595
အမြဲ	0.000830247406080526
ရော	0.0008298449594464589
သလို	0.0008238082599354516
တင်	0.0008232045899843509
အောင်မြင်	0.0008133446474497057
ပုံ	0.000809923851060135
အဲဒီ	0.000809923851060135
ကြား	0.0008034847049150606
မြင်	0.0007960394421848184
ချော	0.0007928198691122812
စ	0.0007668620612149502
ဘဝ	0.0007586119052165736
ပွဲ	0.0007565996720462379
အစိုးရ	0.000754184992241835
မလဲ	0.0007501605259011636
၁	0.000724001494686799
ရှင့်	0.0007077024060070795
ဆောင်ရွက်	0.0007056901728367438
မမ	0.00069985469664277
ဆီ	0.0006950253370339643
အလုပ်	0.00069422044376583
ရင်း	0.0006926106572295614
မိုက်	0.0006881837442548228
ကျန်းမာ	0.0006785250250372113
ခင်ဗျာ	0.0006765127918668754
တုန်း	0.0006732932187943383
ဖူး	0.0006680614125514654
ကောင်	0.0006656467327470625
အဖြစ်	0.0006656467327470625
မှန်	0.0006634332762596931
ဘဲ	0.0006447195077755708
တကယ်	0.0006378779149964293
ပြည်သူ	0.0006348595652409257
၃	0.0006264081859255156
ပျော်	0.0006185604765612062
တော်	0.0006175543599760383
နည်း	0.0006125237770501989
သီချင်း	0.0006119201070990982
သင့်	0.0006046760676858896
ကြောင့်	0.0006036699511007218
ရှင်	0.0006020601645644532
ကျွန်တော့်	0.0005950173484682781
ကုန်	0.0005940112318831101
တက်	0.0005934075619320095
မေး	0.0005867671924699015
လမ်း	0.0005855598525677001
စု	0.0005837488427143979
မယ့်	0.0005763035799841557
ဒီလို	0.000570468103790182
ဖြင့်	0.0005686570939368798
ပြု	0.0005666448607665441
ဆိုင်	0.0005650350742302755
ကြိုးစား	0.0005616142778407048
ကိုယ့်	0.0005557788016467311
အသက်	0.0005545714617445297
သမီး	0.0005541690151104625
ဗျ	0.0005491384321846232
ပြိုင်ပွဲ	0.0005473274223313211
ကိုကြီး	0.0005469249756972538
ကြည့်	0.0005465225290631867
ချိန်	0.0005451139658439518
အထိ	0.0005422968394054817
အကြောင်း	0.0005418943927714146
ရန်ကုန်	0.0005410894995032802
စာ	0.0005376687031137094
ဦး	0.0005366625865285416
သေ	0.0005356564699433737
ကျေးဇူး	0.0005346503533582059
ဒုန်း	0.0005342479067241388
မိမိ	0.0005332417901389709
သိပ်	0.0005330405668219373
စိုင်း	0.000530827110334568
ငါ့	0.000529418547115333
ဆရာ	0.0005282112072131315
လက်	0.00052418674087246
ဥပဒေ	0.0005239855175554265
မျက်နှာ	0.0005239855175554265
ရရှိ	0.0005167414781422178
ဘယ်သူ	0.0005161378081911171
ချ	0.0005153329149229828
ပေါင်း	0.0005139243517037477
ထိ	0.0005135219050696806
တရား	0.0005131194584356135
အမေ	0.0005092962154119756
အတိုင်း	0.0005084913221438412
ပိုင်း	0.0005066803122905392
အဖွဲ့	0.0005028570692669012
တူ	0.0004972228163899611
ပျော်ရွှင်	0.0004946069132685247
လေးစား	0.0004913873401959875
ဘုရား	0.0004905824469278532
အခါ	0.0004891738837086182
တည်း	0.0004883689904404838
ပညာ	0.000487362873855316
ဒေသ	0.0004865579805871817
ခုနှစ်	0.0004851494173679467
ဤ	0.0004851494173679467
ကျွန်မ	0.0004843445240998124
ပရိသတ်	0.0004827347375635438
ကြာ	0.0004825335142465102
ပြည်	0.00047850904790583876
ဟုတ်ကဲ့	0.0004760943681014359
ကွ	0.0004748870281992344
ပါ့	0.0004704601152244958
ကစား	0.00046764298878602576
ဒါပေမဲ့	0.0004658319789327236
အဲ့	0.0004652283089816229
သတင်း	0.0004652283089816229
စိုင်းစိုင်း	0.0004644234157134886
ဆု	0.00045999650273874994
ဖုန်း	0.0004569781529832463
နာမည်	0.00045617325971511203
နှင့်	0.00045536836644697774
ဘယ်လောက်	0.0004551671431299442
လိမ့်	0.00045456347317884344
ဆက်	0.00045335613327664203
တာဝန်	0.00045013656020410485
ထုတ်	0.00044369741405903045
ကစ်	0.00044088028762056045
ရွာ	0.00044047784098649327
ကျော်	0.0004394717244013254
မယ့်	0.00043665459796285536
မို့	0.00043625215132878824
ကျေးဇူးတင်	0.00043464236479251965
အပေါ်	0.00043464236479251965
မြို့နယ်	0.0004344411414754861
ရှာ	0.0004340386948414189
မလား	0.00043283135493921745
ယခု	0.0004318252383540496
ပါဝင်	0.00043001422850074745
ကျောင်း	0.0004282032186474453
အရ	0.00042759954869634457
ကိုနေတိုး	0.0004263922087941431
စစ်	0.000425989762160076
လုပ်ငန်း	0.0004209591792342366
