ပါ	0.5705483555793762
က	0.5555157480105523
ကို	0.4966003161430984
တယ်	0.452409020914442
မ	0.3988926144186187
နေ	0.3391181661841258
တာ	0.32561061250584905
သည်	0.30859745427735
မှာ	0.3084148747738067
တွေ	0.2939161159818294
ရ	0.2862799907409759
တော့	0.22349408472669416
ဖြစ်	0.20988354249446822
တဲ့	0.20414133081073685
များ	0.192016062064364
ပြီး	0.18867079555169305
လည်း	0.1756473006579001
နဲ့	0.16740331289944954
လို့	0.16662771104553603
တို့	0.1615140428826474
ရှိ	0.1597501506531668
ဆို	0.14898291128660812
ပဲ	0.14868729570310985
သူ	0.14393879678224472
ခဲ့	0.14000112309453483
ဘူး	0.1364063914574605
တစ်	0.13543136903908817
လိုက်	0.13502465238153297
မှ	0.1273058712800564
ကြ	0.11650021225011889
လာ	0.11613811891023551
သွား	0.11168504885051894
ပြော	0.10716512583351265
ပေး	0.10607480464917615
၏	0.10401720465057376
လား	0.10016697632313519
ရင်	0.09243391263264913
နိုင်	0.08860534054318948
ထား	0.08544214524778196
သော	0.08533093404951274
လေ	0.08182126927777915
မယ်	0.07945801446188724
လေး	0.07353052747532916
ပြီ	0.07024927375001251
ချင်	0.07024163543780809
လုပ်	0.06911905961666016
တွင်	0.06667369922222433
ချစ်	0.06532082588540332
လဲ	0.06367973887678545
နှင့်	0.06350921462530824
ဟုတ်	0.061267586720979615
သိ	0.06057178967824527
ရဲ့	0.05929251754620295
နော်	0.05927344159275151
ဘာ	0.05923623116207466
ရေး	0.058921300989491714
ဒီ	0.058642132319024466
ကောင်း	0.058506836174087244
မှု	0.0578902798245705
လို	0.056945525666463416
အရမ်း	0.0562755303147506
ဟာ	0.0533858645634212
အားပေး	0.051910986853298265
ပြန်	0.0515672207553551
နှစ်	0.05088856981147493
ပါစေ	0.049765597410909114
ကြီး	0.04777152126371252
ကျွန်တော်	0.046916031150974785
ခု	0.046883984495954156
ဖို့	0.04679069518621163
ထဲ	0.04551752181903311
အတွက်	0.045176144050681495
မြန်မာ	0.04472707870053909
ပေါ့	0.044429933264857724
၍	0.041910210557441464
ခြင်း	0.04129731202646479
သူ့	0.040358899310279535
ကြည့်	0.03954029845401927
လူ	0.03940368593732106
အောင်	0.03938146230755405
ယောက်	0.038043896911131185
သာ	0.035752393771924094
သေး	0.03538853480085882
နိုင်ငံ	0.0350894326729799
မင်း	0.03457535494433306
သို့	0.03336506652754349
ကလေး	0.03152793864846166
ဦး	0.03068379826829239
ရောက်	0.03038993911797788
ရေ	0.030159606021245837
တတ်	0.030108004293910962
စရာ	0.0300932681004436
ရယ်	0.02962801745493696
လှ	0.028865005092715897
ဘယ်	0.02825101748167741
ရာ	0.028245879635421314
ဟု	0.028159527979475248
ကြိုက်	0.027053360118930364
မည်	0.026764023663486985
တွေ့	0.026555315580575146
